usuario_id,idade,renda_familiar,regiao,tem_filhos,tipo_residencia,data_cadastro,frequencia_compra,preferencia_entrega,usa_assinatura
12418,20,16190.12,Rio de Janeiro - RJ,True,Apartamento,2024-12-19,Semanal,Expressa,False
12419,48,6296.96,São Paulo - SP,False,Casa,2024-03-03,Semanal,Agendada,True
12420,61,3880.96,Belo Horizonte - MG,True,Casa,2024-08-27,Semanal,Econômica,False
12421,48,5344.2,São Paulo - SP,True,Casa,2024-11-11,Semanal,Agendada,False
12422,28,4985.46,Belo Horizonte - MG,True,Apartamento,2024-12-19,Semanal,Expressa,False
12423,24,8072.67,São Paulo - SP,False,Apartamento,2024-11-29,Semanal,Agendada,True
12424,31,2500.0,Curitiba - PR,False,Casa,2024-11-09,Quinzenal,Econômica,False
12425,37,6439.05,São Paulo - SP,True,Casa,2024-11-11,Semanal,Expressa,False
12426,22,2738.5,Rio de Janeiro - RJ,True,Casa,2024-08-22,Mensal,Expressa,False
12427,30,2746.41,São Paulo - SP,False,Casa,2024-06-01,Semanal,Expressa,False
12428,26,12427.32,Rio de Janeiro - RJ,True,Apartamento,2024-12-06,Quinzenal,Agendada,True
12429,26,4881.97,São Paulo - SP,True,Casa,2024-05-07,Quinzenal,Expressa,False
12430,46,3784.93,São Paulo - SP,True,Apartamento,2024-08-26,Quinzenal,Econômica,False
12431,38,11281.94,São Paulo - SP,True,Apartamento,2024-05-10,Semanal,Expressa,False
12432,47,2500.0,Rio de Janeiro - RJ,True,Casa,2024-05-05,Quinzenal,Agendada,False
12433,29,5779.7,Belo Horizonte - MG,True,Apartamento,2024-08-28,Semanal,Expressa,True
12434,36,7727.71,Rio de Janeiro - RJ,False,Casa,2024-01-09,Semanal,Agendada,False
12435,25,2789.44,São Paulo - SP,False,Apartamento,2024-03-29,Quinzenal,Expressa,True
12436,35,4014.14,Rio de Janeiro - RJ,True,Apartamento,2024-06-03,Semanal,Expressa,True
12437,39,6228.81,Brasília - DF,False,Casa,2024-01-17,Quinzenal,Econômica,True
12438,30,3576.82,Belo Horizonte - MG,True,Apartamento,2024-12-28,Semanal,Econômica,False
12439,32,2783.82,São Paulo - SP,True,Casa,2024-11-10,Semanal,Expressa,False
12440,54,5209.82,Rio de Janeiro - RJ,True,Casa,2024-04-04,Semanal,Expressa,True
12441,29,2665.09,São Paulo - SP,False,Apartamento,2024-07-20,Quinzenal,Expressa,False
12442,61,5251.57,Brasília - DF,False,Apartamento,2024-06-17,Semanal,Expressa,False
12443,43,2500.0,São Paulo - SP,True,Apartamento,2024-03-07,Quinzenal,Expressa,True
12444,63,4981.22,São Paulo - SP,True,Casa,2024-08-27,Semanal,Agendada,True
12445,57,3063.32,São Paulo - SP,True,Casa,2024-01-13,Semanal,Expressa,True
12446,36,3427.48,São Paulo - SP,True,Apartamento,2024-06-03,Quinzenal,Expressa,True
12447,32,7437.07,São Paulo - SP,True,Casa,2024-06-05,Mensal,Expressa,True
12448,45,6831.16,Brasília - DF,False,Casa,2024-06-03,Semanal,Expressa,False
12449,64,15805.12,São Paulo - SP,True,Apartamento,2024-12-30,Quinzenal,Agendada,True
12450,49,8078.12,Rio de Janeiro - RJ,False,Casa,2024-02-11,Quinzenal,Expressa,False
12451,44,6433.03,Belo Horizonte - MG,True,Apartamento,2024-01-28,Mensal,Agendada,False
12452,59,2500.0,Rio de Janeiro - RJ,True,Apartamento,2024-11-10,Quinzenal,Econômica,False
12453,23,3840.97,Belo Horizonte - MG,True,Casa,2024-03-03,Semanal,Expressa,False
12454,33,5439.47,Belo Horizonte - MG,True,Casa,2024-07-25,Semanal,Expressa,False
12455,38,3240.24,Porto Alegre - RS,True,Casa,2024-09-11,Semanal,Expressa,False
12456,36,6449.16,São Paulo - SP,True,Casa,2024-01-03,Semanal,Econômica,True
12457,24,6828.38,Rio de Janeiro - RJ,False,Casa,2024-01-31,Quinzenal,Econômica,False
12458,49,5921.14,Porto Alegre - RS,False,Apartamento,2024-05-18,Semanal,Agendada,False
12459,32,9313.79,Rio de Janeiro - RJ,False,Apartamento,2024-11-03,Semanal,Expressa,False
12460,43,8520.97,São Paulo - SP,True,Apartamento,2024-12-19,Semanal,Expressa,False
12461,30,3630.31,Belo Horizonte - MG,True,Apartamento,2024-01-09,Semanal,Expressa,False
12462,64,2500.0,São Paulo - SP,True,Apartamento,2024-08-11,Mensal,Expressa,False
12463,34,3012.3,São Paulo - SP,True,Apartamento,2024-09-15,Quinzenal,Agendada,True
12464,59,7729.72,São Paulo - SP,True,Casa,2024-11-22,Semanal,Expressa,True
12465,24,3781.92,Rio de Janeiro - RJ,True,Apartamento,2024-07-16,Quinzenal,Econômica,True
12466,34,8548.17,Curitiba - PR,True,Casa,2024-08-07,Semanal,Expressa,True
12467,60,2500.0,Belo Horizonte - MG,True,Apartamento,2024-05-02,Semanal,Agendada,False
12468,30,3162.25,São Paulo - SP,True,Apartamento,2024-04-29,Quinzenal,Agendada,False
12469,29,2500.0,Belo Horizonte - MG,False,Apartamento,2024-05-04,Semanal,Agendada,False
12470,46,17130.4,Rio de Janeiro - RJ,False,Apartamento,2024-08-20,Quinzenal,Agendada,True
12471,32,5619.61,São Paulo - SP,True,Casa,2024-12-19,Semanal,Agendada,True
12472,53,6639.69,Rio de Janeiro - RJ,True,Apartamento,2024-03-02,Semanal,Expressa,False
12473,25,25000.0,São Paulo - SP,True,Apartamento,2024-04-14,Quinzenal,Expressa,True
12474,34,3857.24,Belo Horizonte - MG,True,Casa,2024-09-02,Quinzenal,Agendada,False
12475,53,5456.48,Brasília - DF,False,Casa,2024-12-11,Semanal,Agendada,False
12476,37,12135.85,São Paulo - SP,True,Apartamento,2024-03-24,Semanal,Expressa,False
12477,45,2500.0,Rio de Janeiro - RJ,True,Apartamento,2024-05-07,Quinzenal,Expressa,False
12478,55,7082.08,Belo Horizonte - MG,True,Apartamento,2024-12-17,Semanal,Expressa,False
12479,20,3222.52,Curitiba - PR,False,Apartamento,2024-12-29,Mensal,Expressa,False
12480,43,2500.0,Brasília - DF,True,Casa,2024-12-26,Semanal,Agendada,False
12481,49,12921.46,São Paulo - SP,True,Casa,2024-01-20,Semanal,Econômica,False
12482,34,13169.84,São Paulo - SP,False,Casa,2024-06-20,Semanal,Agendada,False
12483,60,8218.42,Porto Alegre - RS,True,Casa,2024-07-19,Semanal,Expressa,True
12484,48,2500.0,São Paulo - SP,True,Apartamento,2024-05-23,Quinzenal,Agendada,True
12485,48,5290.84,Curitiba - PR,False,Casa,2024-05-10,Semanal,Agendada,False
12486,33,18288.43,Belo Horizonte - MG,False,Casa,2024-10-30,Mensal,Expressa,True
12487,21,7369.39,Brasília - DF,True,Casa,2024-03-06,Mensal,Agendada,True
12488,40,3585.59,São Paulo - SP,True,Apartamento,2024-04-12,Mensal,Econômica,False
12489,39,4826.62,Rio de Janeiro - RJ,False,Casa,2024-05-03,Semanal,Agendada,False
12490,43,3877.33,Belo Horizonte - MG,True,Apartamento,2024-05-01,Semanal,Expressa,False
12491,36,2654.42,Rio de Janeiro - RJ,True,Apartamento,2024-12-10,Semanal,Agendada,False
12492,47,8574.19,Curitiba - PR,True,Casa,2024-12-25,Quinzenal,Expressa,False
12493,32,11681.19,São Paulo - SP,False,Casa,2024-08-01,Mensal,Expressa,True
12494,47,7485.78,Porto Alegre - RS,True,Apartamento,2024-05-26,Semanal,Expressa,False
12495,49,10594.05,Rio de Janeiro - RJ,False,Apartamento,2024-04-03,Mensal,Expressa,False
12496,31,6328.82,Curitiba - PR,False,Apartamento,2024-02-18,Semanal,Econômica,False
12497,44,4511.02,Rio de Janeiro - RJ,True,Apartamento,2024-02-22,Semanal,Agendada,True
12498,37,6905.6,Rio de Janeiro - RJ,True,Casa,2024-06-24,Semanal,Agendada,False
12499,56,9409.19,São Paulo - SP,True,Casa,2024-07-01,Semanal,Agendada,True
12500,42,6035.47,Rio de Janeiro - RJ,True,Apartamento,2024-04-28,Semanal,Expressa,False
12501,59,3462.41,São Paulo - SP,True,Apartamento,2024-02-17,Semanal,Agendada,True
12502,34,2500.0,Porto Alegre - RS,True,Casa,2024-08-08,Semanal,Expressa,False
12503,53,2500.0,São Paulo - SP,False,Apartamento,2024-07-23,Semanal,Econômica,False
12504,40,20379.13,Belo Horizonte - MG,True,Apartamento,2024-12-27,Semanal,Agendada,True
12505,64,7180.71,Rio de Janeiro - RJ,True,Apartamento,2024-08-18,Mensal,Expressa,False
12506,28,2500.0,São Paulo - SP,True,Apartamento,2024-09-01,Quinzenal,Econômica,False
12507,31,3063.64,Brasília - DF,True,Casa,2024-04-07,Semanal,Agendada,True
12508,41,7428.04,São Paulo - SP,True,Casa,2024-03-14,Quinzenal,Agendada,False
12509,42,5383.51,São Paulo - SP,True,Casa,2024-04-24,Semanal,Econômica,False
12510,30,3880.34,Rio de Janeiro - RJ,True,Apartamento,2024-06-09,Semanal,Expressa,True
12511,41,4158.51,São Paulo - SP,True,Apartamento,2024-02-04,Mensal,Econômica,False
12512,20,8137.96,Belo Horizonte - MG,True,Apartamento,2024-07-12,Semanal,Agendada,False
12513,38,5106.25,Belo Horizonte - MG,False,Casa,2024-11-07,Quinzenal,Agendada,True
12514,38,3994.36,Rio de Janeiro - RJ,True,Apartamento,2024-09-21,Semanal,Expressa,True
12515,34,2500.0,São Paulo - SP,True,Apartamento,2024-04-17,Quinzenal,Agendada,True
12516,34,9466.5,São Paulo - SP,True,Casa,2024-07-21,Quinzenal,Agendada,True
12517,23,2500.0,Curitiba - PR,True,Apartamento,2024-07-06,Semanal,Econômica,False
12518,40,8020.53,Brasília - DF,False,Casa,2024-02-11,Semanal,Agendada,True
12519,59,4929.32,Belo Horizonte - MG,True,Casa,2024-03-16,Quinzenal,Expressa,False
12520,37,17263.95,Rio de Janeiro - RJ,False,Casa,2024-05-29,Mensal,Econômica,False
12521,32,3931.87,Brasília - DF,True,Casa,2024-06-12,Quinzenal,Econômica,False
12522,42,2719.53,Rio de Janeiro - RJ,True,Casa,2024-09-19,Semanal,Expressa,False
12523,28,3027.08,Belo Horizonte - MG,False,Apartamento,2024-09-21,Semanal,Expressa,True
12524,62,4422.72,Porto Alegre - RS,True,Casa,2024-10-10,Mensal,Econômica,False
12525,31,9592.11,Rio de Janeiro - RJ,True,Apartamento,2024-02-20,Quinzenal,Expressa,True
12526,50,7726.44,São Paulo - SP,True,Apartamento,2024-02-06,Quinzenal,Econômica,False
12527,35,7755.07,São Paulo - SP,False,Apartamento,2024-07-13,Semanal,Expressa,False
12528,21,6976.72,Rio de Janeiro - RJ,False,Apartamento,2024-01-09,Quinzenal,Expressa,True
12529,39,8275.96,Belo Horizonte - MG,False,Apartamento,2024-12-12,Semanal,Expressa,True
12530,40,3722.83,São Paulo - SP,True,Apartamento,2024-09-30,Semanal,Agendada,False
12531,48,12773.99,São Paulo - SP,True,Apartamento,2024-04-30,Quinzenal,Expressa,True
12532,23,9802.02,Rio de Janeiro - RJ,True,Apartamento,2024-08-28,Mensal,Agendada,False
12533,40,6453.98,Rio de Janeiro - RJ,True,Casa,2024-06-26,Mensal,Econômica,True
12534,34,7966.33,São Paulo - SP,True,Apartamento,2024-09-02,Semanal,Expressa,True
12535,30,2766.56,Brasília - DF,False,Apartamento,2024-08-01,Semanal,Expressa,True
12536,35,7350.56,Curitiba - PR,True,Apartamento,2024-10-28,Mensal,Expressa,False
12537,38,7676.41,São Paulo - SP,True,Apartamento,2024-09-01,Semanal,Agendada,False
12538,43,11981.27,Belo Horizonte - MG,True,Casa,2024-11-05,Semanal,Expressa,False
12539,28,3883.14,Belo Horizonte - MG,False,Casa,2024-08-18,Semanal,Expressa,False
12540,33,4733.4,São Paulo - SP,False,Casa,2024-03-18,Semanal,Agendada,False
12541,35,2717.67,São Paulo - SP,True,Casa,2024-09-24,Mensal,Expressa,True
12542,55,6236.0,São Paulo - SP,False,Apartamento,2024-09-04,Semanal,Agendada,False
12543,39,2500.0,Belo Horizonte - MG,True,Apartamento,2024-05-28,Semanal,Expressa,False
12544,46,3250.66,Belo Horizonte - MG,True,Apartamento,2024-11-03,Mensal,Agendada,True
12545,50,15021.48,São Paulo - SP,False,Casa,2024-03-05,Semanal,Econômica,False
12546,50,7938.73,Rio de Janeiro - RJ,True,Casa,2024-03-12,Quinzenal,Expressa,False
12547,28,12939.44,Belo Horizonte - MG,True,Casa,2024-06-26,Semanal,Expressa,True
12548,30,13004.8,São Paulo - SP,True,Apartamento,2024-01-07,Semanal,Agendada,False
12549,38,12353.48,Rio de Janeiro - RJ,True,Apartamento,2024-10-11,Mensal,Econômica,False
12550,35,5738.89,Rio de Janeiro - RJ,False,Apartamento,2024-03-25,Mensal,Econômica,False
12551,44,11992.22,Curitiba - PR,False,Casa,2024-11-15,Semanal,Econômica,True
12552,35,6293.87,São Paulo - SP,True,Apartamento,2024-12-16,Semanal,Agendada,True
12553,33,2907.24,São Paulo - SP,True,Apartamento,2024-11-21,Semanal,Agendada,True
12554,54,7486.3,Brasília - DF,False,Casa,2024-10-24,Semanal,Agendada,True
12555,44,3850.89,São Paulo - SP,False,Casa,2024-07-28,Semanal,Expressa,False
12556,22,4111.6,São Paulo - SP,False,Casa,2024-09-23,Semanal,Agendada,False
12557,25,12782.15,São Paulo - SP,True,Casa,2024-08-09,Semanal,Agendada,False
12558,21,4648.15,Brasília - DF,True,Apartamento,2024-06-02,Mensal,Expressa,True
12559,40,6445.17,São Paulo - SP,False,Casa,2024-12-06,Mensal,Agendada,False
12560,64,6446.3,Curitiba - PR,False,Casa,2024-09-29,Semanal,Agendada,False
12561,50,3974.8,São Paulo - SP,False,Apartamento,2024-11-22,Quinzenal,Expressa,True
12562,20,2500.0,São Paulo - SP,True,Apartamento,2024-02-15,Semanal,Expressa,False
12563,31,6588.46,São Paulo - SP,True,Casa,2024-06-22,Semanal,Econômica,False
12564,42,4117.67,Brasília - DF,True,Apartamento,2024-11-20,Quinzenal,Expressa,True
12565,58,6152.07,Curitiba - PR,True,Casa,2024-09-06,Semanal,Expressa,True
12566,23,6037.01,São Paulo - SP,True,Apartamento,2024-02-24,Semanal,Agendada,True
12567,38,2965.53,Porto Alegre - RS,True,Casa,2024-01-30,Semanal,Agendada,False
12568,41,3750.57,São Paulo - SP,False,Apartamento,2024-08-25,Semanal,Agendada,True
12569,40,6018.14,Rio de Janeiro - RJ,False,Apartamento,2024-06-09,Semanal,Expressa,False
12570,23,7852.3,Rio de Janeiro - RJ,True,Apartamento,2024-04-08,Semanal,Econômica,True
12571,32,2500.0,Brasília - DF,False,Apartamento,2024-05-01,Semanal,Econômica,False
12572,45,9190.76,Brasília - DF,True,Casa,2024-01-25,Semanal,Expressa,False
12573,39,5712.43,Belo Horizonte - MG,True,Casa,2024-05-20,Mensal,Expressa,False
12574,41,14659.01,Brasília - DF,True,Casa,2024-02-12,Semanal,Econômica,True
12575,25,4223.56,São Paulo - SP,True,Apartamento,2024-03-20,Semanal,Econômica,True
12576,44,12238.58,Brasília - DF,True,Apartamento,2024-03-06,Semanal,Agendada,False
12577,43,8687.72,São Paulo - SP,False,Casa,2024-12-25,Semanal,Expressa,True
12578,29,7381.31,Brasília - DF,True,Apartamento,2024-11-07,Quinzenal,Agendada,False
12579,60,8467.82,Rio de Janeiro - RJ,True,Casa,2024-04-23,Semanal,Econômica,False
12580,33,11012.72,Porto Alegre - RS,True,Apartamento,2024-06-06,Semanal,Econômica,False
12581,33,5908.73,Belo Horizonte - MG,True,Casa,2024-03-23,Semanal,Expressa,True
12582,38,6492.75,São Paulo - SP,True,Apartamento,2024-10-10,Quinzenal,Expressa,False
12583,39,6365.5,Belo Horizonte - MG,False,Apartamento,2024-09-23,Semanal,Agendada,True
12584,26,17098.88,Rio de Janeiro - RJ,True,Apartamento,2024-01-17,Semanal,Agendada,False
12585,23,5940.19,Belo Horizonte - MG,True,Casa,2024-10-08,Semanal,Agendada,False
12586,31,4467.71,São Paulo - SP,False,Casa,2024-03-08,Quinzenal,Expressa,False
12587,35,3735.54,Rio de Janeiro - RJ,False,Apartamento,2024-12-10,Semanal,Agendada,True
12588,44,3906.02,São Paulo - SP,True,Casa,2024-01-13,Semanal,Expressa,False
12589,40,4964.07,Belo Horizonte - MG,True,Apartamento,2024-12-28,Mensal,Econômica,False
12590,33,7257.79,São Paulo - SP,True,Casa,2024-07-19,Quinzenal,Expressa,True
12591,37,2500.0,Rio de Janeiro - RJ,True,Apartamento,2024-01-25,Semanal,Econômica,False
12592,61,3889.24,Belo Horizonte - MG,True,Casa,2024-04-05,Semanal,Agendada,True
12593,32,2500.0,São Paulo - SP,True,Apartamento,2024-11-03,Semanal,Agendada,True
12594,55,9992.5,Belo Horizonte - MG,True,Apartamento,2024-05-21,Mensal,Expressa,False
12595,49,5100.63,Curitiba - PR,True,Apartamento,2024-05-20,Semanal,Expressa,False
12596,42,2805.63,Rio de Janeiro - RJ,True,Casa,2024-02-16,Semanal,Agendada,True
12597,24,2500.0,São Paulo - SP,True,Apartamento,2024-01-23,Semanal,Econômica,False
12598,48,3131.72,São Paulo - SP,False,Apartamento,2024-03-01,Quinzenal,Agendada,True
12599,41,2500.0,São Paulo - SP,False,Casa,2024-12-18,Semanal,Expressa,False
12600,28,5138.26,São Paulo - SP,True,Casa,2024-12-14,Semanal,Agendada,False
12601,31,13150.04,São Paulo - SP,True,Casa,2024-03-25,Semanal,Expressa,False
12602,35,2500.0,Rio de Janeiro - RJ,True,Casa,2024-12-01,Mensal,Econômica,True
12603,38,17817.9,São Paulo - SP,False,Casa,2024-08-29,Quinzenal,Agendada,False
12604,42,6803.61,Belo Horizonte - MG,True,Casa,2024-05-19,Semanal,Econômica,False
12605,44,5098.87,São Paulo - SP,True,Apartamento,2024-12-09,Mensal,Expressa,True
12606,62,9948.15,São Paulo - SP,False,Casa,2024-10-04,Semanal,Agendada,False
12607,38,2500.0,Belo Horizonte - MG,False,Apartamento,2024-10-24,Semanal,Econômica,False
12608,36,14739.8,São Paulo - SP,True,Casa,2024-11-26,Semanal,Expressa,False
12609,42,3715.98,São Paulo - SP,False,Casa,2024-02-14,Semanal,Expressa,True
12610,52,16229.08,São Paulo - SP,True,Apartamento,2024-09-19,Semanal,Agendada,False
12611,56,13116.21,São Paulo - SP,True,Casa,2024-08-26,Semanal,Econômica,False
12612,20,3696.63,São Paulo - SP,False,Casa,2024-07-05,Mensal,Expressa,False
12613,54,3972.44,Curitiba - PR,True,Apartamento,2024-01-22,Semanal,Expressa,True
12614,24,18570.08,São Paulo - SP,True,Casa,2024-08-12,Quinzenal,Expressa,False
12615,37,4941.77,Belo Horizonte - MG,True,Apartamento,2024-07-20,Semanal,Agendada,False
12616,39,3490.53,São Paulo - SP,True,Casa,2024-12-31,Semanal,Econômica,False
12617,61,5363.45,Curitiba - PR,True,Casa,2024-08-15,Mensal,Agendada,False
12618,21,3027.98,São Paulo - SP,True,Apartamento,2024-05-23,Mensal,Agendada,True
12619,33,4623.77,São Paulo - SP,True,Casa,2024-07-17,Semanal,Econômica,False
12620,44,4457.94,Curitiba - PR,True,Casa,2024-08-24,Semanal,Expressa,False
12621,31,13704.44,Brasília - DF,True,Apartamento,2024-10-26,Semanal,Econômica,True
12622,27,5883.42,Belo Horizonte - MG,False,Apartamento,2024-01-17,Mensal,Econômica,True
12623,59,6992.09,São Paulo - SP,True,Apartamento,2024-09-08,Semanal,Expressa,False
12624,32,13413.53,Brasília - DF,True,Apartamento,2024-09-25,Quinzenal,Agendada,False
12625,23,4152.51,Porto Alegre - RS,True,Apartamento,2024-06-22,Semanal,Expressa,False
12626,59,2500.0,Brasília - DF,True,Apartamento,2024-02-11,Quinzenal,Expressa,False
12627,52,5826.17,São Paulo - SP,True,Apartamento,2024-05-30,Quinzenal,Agendada,False
12628,62,6611.53,São Paulo - SP,True,Casa,2024-06-01,Mensal,Expressa,False
12629,36,3484.46,Brasília - DF,False,Casa,2024-11-14,Quinzenal,Expressa,False
12630,37,2500.0,São Paulo - SP,True,Casa,2024-07-02,Quinzenal,Agendada,False
12631,42,6093.61,São Paulo - SP,False,Apartamento,2024-11-29,Mensal,Agendada,False
12632,20,5001.52,Rio de Janeiro - RJ,False,Casa,2024-05-12,Semanal,Agendada,False
12633,45,3315.57,São Paulo - SP,True,Apartamento,2024-05-14,Semanal,Agendada,True
12634,22,11251.47,Rio de Janeiro - RJ,True,Casa,2024-06-19,Semanal,Econômica,True
12635,39,10853.91,Belo Horizonte - MG,True,Casa,2024-03-20,Semanal,Expressa,False
12636,28,4357.09,Rio de Janeiro - RJ,True,Casa,2024-02-23,Semanal,Econômica,False
12637,46,3799.84,Belo Horizonte - MG,True,Apartamento,2024-02-09,Semanal,Agendada,True
12638,34,3793.6,Belo Horizonte - MG,False,Casa,2024-12-26,Semanal,Agendada,False
12639,39,6520.88,Rio de Janeiro - RJ,False,Apartamento,2024-10-06,Quinzenal,Agendada,False
12640,44,6408.21,São Paulo - SP,True,Apartamento,2024-09-06,Semanal,Econômica,False
12641,53,14450.63,Rio de Janeiro - RJ,False,Casa,2024-06-04,Semanal,Expressa,False
12642,56,2500.0,Belo Horizonte - MG,True,Apartamento,2024-05-11,Semanal,Expressa,True
12643,43,11607.26,São Paulo - SP,True,Casa,2024-05-09,Semanal,Econômica,False
12644,42,3126.04,São Paulo - SP,True,Apartamento,2024-09-04,Semanal,Agendada,True
12645,49,4942.86,Rio de Janeiro - RJ,True,Casa,2024-01-29,Quinzenal,Agendada,False
12646,34,6972.84,São Paulo - SP,False,Casa,2024-08-26,Semanal,Agendada,True
12647,47,5184.39,Brasília - DF,True,Casa,2024-11-24,Semanal,Econômica,False
12648,45,11700.61,São Paulo - SP,False,Casa,2024-02-17,Quinzenal,Agendada,True
12649,26,24792.04,São Paulo - SP,True,Apartamento,2024-08-18,Semanal,Econômica,False
12650,31,3247.66,Brasília - DF,True,Apartamento,2024-02-01,Semanal,Expressa,False
12651,41,4054.06,Rio de Janeiro - RJ,True,Apartamento,2024-09-24,Semanal,Expressa,False
12652,45,4479.61,Porto Alegre - RS,True,Casa,2024-10-04,Semanal,Expressa,False
12653,25,3304.46,São Paulo - SP,False,Apartamento,2024-02-04,Semanal,Expressa,True
12654,38,11773.38,São Paulo - SP,True,Casa,2024-04-26,Quinzenal,Econômica,False
12655,46,13020.85,São Paulo - SP,True,Casa,2024-05-01,Quinzenal,Expressa,True
12656,55,3410.35,São Paulo - SP,False,Apartamento,2024-12-31,Semanal,Expressa,False
12657,39,4043.28,Porto Alegre - RS,False,Apartamento,2024-12-07,Mensal,Econômica,False
12658,38,5724.26,São Paulo - SP,False,Apartamento,2024-08-24,Mensal,Expressa,False
12659,39,8671.17,Brasília - DF,False,Casa,2024-02-09,Semanal,Expressa,False
12660,27,7384.17,Curitiba - PR,False,Casa,2024-07-13,Semanal,Expressa,True
12661,52,3069.85,Belo Horizonte - MG,False,Apartamento,2024-10-08,Semanal,Agendada,False
12662,40,5123.15,Belo Horizonte - MG,False,Casa,2024-05-09,Semanal,Agendada,False
12663,36,2569.79,Rio de Janeiro - RJ,True,Casa,2024-03-27,Semanal,Econômica,False
12664,25,3487.14,São Paulo - SP,False,Apartamento,2024-10-09,Semanal,Expressa,False
12665,58,7388.78,Rio de Janeiro - RJ,True,Apartamento,2024-09-21,Semanal,Agendada,True
12666,59,2500.0,Rio de Janeiro - RJ,True,Apartamento,2024-03-16,Mensal,Expressa,False
12667,21,25000.0,Belo Horizonte - MG,False,Casa,2024-12-14,Semanal,Agendada,False
12668,39,21270.08,Rio de Janeiro - RJ,True,Casa,2024-04-28,Semanal,Agendada,False
12669,50,6804.25,Rio de Janeiro - RJ,False,Apartamento,2024-02-15,Semanal,Econômica,False
12670,39,7841.33,Rio de Janeiro - RJ,False,Apartamento,2024-03-14,Semanal,Expressa,True
12671,49,3796.66,Curitiba - PR,True,Casa,2024-01-25,Semanal,Econômica,False
12672,55,3001.05,São Paulo - SP,True,Casa,2024-06-15,Mensal,Agendada,False
12673,41,10879.88,Belo Horizonte - MG,True,Casa,2024-09-09,Semanal,Agendada,False
12674,54,5150.4,Rio de Janeiro - RJ,True,Apartamento,2024-02-16,Quinzenal,Expressa,False
12675,63,4463.69,Rio de Janeiro - RJ,True,Apartamento,2024-07-13,Mensal,Econômica,True
12676,37,6250.86,Curitiba - PR,True,Apartamento,2024-02-13,Semanal,Expressa,True
12677,48,9718.85,Rio de Janeiro - RJ,True,Apartamento,2024-08-10,Quinzenal,Expressa,True
12678,31,3244.71,São Paulo - SP,False,Apartamento,2024-03-12,Semanal,Agendada,False
12679,25,3062.64,Curitiba - PR,False,Apartamento,2024-01-31,Quinzenal,Econômica,True
12680,59,6137.7,Rio de Janeiro - RJ,True,Casa,2024-09-07,Semanal,Econômica,False
12681,36,21178.74,São Paulo - SP,False,Casa,2024-08-12,Semanal,Agendada,True
12682,30,3119.12,São Paulo - SP,True,Apartamento,2024-08-21,Quinzenal,Agendada,True
12683,34,11071.6,Curitiba - PR,True,Casa,2024-09-29,Quinzenal,Econômica,True
12684,43,4666.47,Rio de Janeiro - RJ,True,Apartamento,2024-09-20,Semanal,Expressa,False
12685,46,8688.79,São Paulo - SP,True,Apartamento,2024-10-10,Quinzenal,Expressa,False
12686,42,3476.41,Porto Alegre - RS,False,Casa,2024-02-23,Semanal,Agendada,False
12687,44,5554.67,São Paulo - SP,True,Apartamento,2024-07-29,Semanal,Expressa,False
12688,24,4449.31,Rio de Janeiro - RJ,True,Casa,2024-04-10,Semanal,Expressa,True
12689,51,5574.33,Brasília - DF,False,Apartamento,2024-07-29,Semanal,Expressa,False
12690,27,2500.0,São Paulo - SP,False,Casa,2024-09-01,Quinzenal,Agendada,True
12691,38,14343.56,Curitiba - PR,False,Casa,2024-01-12,Quinzenal,Expressa,False
12692,25,10295.81,Rio de Janeiro - RJ,False,Casa,2024-08-17,Quinzenal,Econômica,True
12693,32,6319.38,São Paulo - SP,True,Casa,2024-04-09,Semanal,Expressa,False
12694,48,4106.37,Brasília - DF,False,Casa,2024-10-19,Semanal,Agendada,True
12695,51,2500.0,Curitiba - PR,False,Casa,2024-06-26,Mensal,Expressa,False
12696,36,4792.5,Belo Horizonte - MG,True,Apartamento,2024-08-08,Semanal,Expressa,False
12697,46,4916.2,São Paulo - SP,True,Apartamento,2024-06-18,Semanal,Econômica,True
12698,42,7096.36,São Paulo - SP,True,Apartamento,2024-03-21,Semanal,Agendada,True
12699,34,2500.0,São Paulo - SP,True,Apartamento,2024-11-12,Semanal,Agendada,True
12700,26,2946.84,Brasília - DF,False,Apartamento,2024-05-08,Semanal,Econômica,True
12701,55,6435.0,Porto Alegre - RS,True,Apartamento,2024-11-23,Quinzenal,Expressa,False
12702,40,4801.04,Curitiba - PR,True,Apartamento,2024-10-02,Semanal,Expressa,False
12703,41,2953.11,São Paulo - SP,True,Apartamento,2024-03-28,Quinzenal,Agendada,False
12704,58,2500.0,São Paulo - SP,True,Casa,2024-01-18,Quinzenal,Agendada,True
12705,25,3068.1,Curitiba - PR,True,Casa,2024-01-21,Semanal,Expressa,True
12706,45,5748.93,Rio de Janeiro - RJ,True,Casa,2024-03-04,Quinzenal,Econômica,False
12707,35,6667.22,São Paulo - SP,False,Apartamento,2024-02-14,Semanal,Expressa,False
12708,45,4854.81,Rio de Janeiro - RJ,True,Apartamento,2024-04-30,Quinzenal,Agendada,True
12709,30,4678.87,Rio de Janeiro - RJ,True,Casa,2024-07-26,Semanal,Expressa,False
12710,37,8896.61,Belo Horizonte - MG,False,Apartamento,2024-06-13,Semanal,Econômica,True
12711,36,2500.0,São Paulo - SP,True,Apartamento,2024-04-07,Semanal,Agendada,True
12712,32,5098.47,São Paulo - SP,False,Casa,2024-02-26,Semanal,Agendada,True
12713,38,7682.59,São Paulo - SP,False,Casa,2024-04-16,Semanal,Expressa,False
